"","run","subid","sequence","country","age","gender","englishNative","ethnicity","education","religionChild","religionNow","job","comments","phase","predicate","trialNum","leftCharacter","rightCharacter","response","rt","country_selfrep","responseNum"
"601","us_run_01","us_run_01_25","sequence5","us",59,"male","yes_only","white","college_assocDegree","christianity_protestant","other","Self Employed Real Estate",NA,"test","thinking",11,"kid","dog","slightly more left",6241,"USA",-1
"602","us_run_01","us_run_01_25","sequence5","us",59,"male","yes_only","white","college_assocDegree","christianity_protestant","other","Self Employed Real Estate",NA,"test","thinking",12,"bear","car","much more left",15798,"USA",-2
"603","us_run_01","us_run_01_25","sequence5","us",59,"male","yes_only","white","college_assocDegree","christianity_protestant","other","Self Employed Real Estate",NA,"test","thinking",13,"robot","grownup","much more right",4213,"USA",2
"604","us_run_01","us_run_01_25","sequence5","us",59,"male","yes_only","white","college_assocDegree","christianity_protestant","other","Self Employed Real Estate",NA,"test","thinking",14,"car","computer","both equally",6232,"USA",0
"605","us_run_01","us_run_01_25","sequence5","us",59,"male","yes_only","white","college_assocDegree","christianity_protestant","other","Self Employed Real Estate",NA,"test","thinking",15,"dog","bug","slightly more left",7767,"USA",-1
"606","us_run_01","us_run_01_25","sequence5","us",59,"male","yes_only","white","college_assocDegree","christianity_protestant","other","Self Employed Real Estate",NA,"test","thinking",16,"baby","bear","much more left",7005,"USA",-2
"607","us_run_01","us_run_01_25","sequence5","us",59,"male","yes_only","white","college_assocDegree","christianity_protestant","other","Self Employed Real Estate",NA,"test","thinking",17,"kid","stapler","much more left",7502,"USA",-2
"608","us_run_01","us_run_01_25","sequence5","us",59,"male","yes_only","white","college_assocDegree","christianity_protestant","other","Self Employed Real Estate",NA,"test","feelings",18,"dog","computer","much more left",3498,"USA",-2
"609","us_run_01","us_run_01_25","sequence5","us",59,"male","yes_only","white","college_assocDegree","christianity_protestant","other","Self Employed Real Estate",NA,"test","feelings",19,"bear","robot","much more left",4856,"USA",-2
"610","us_run_01","us_run_01_25","sequence5","us",59,"male","yes_only","white","college_assocDegree","christianity_protestant","other","Self Employed Real Estate",NA,"test","feelings",20,"grownup","baby","both equally",3694,"USA",0
"611","us_run_01","us_run_01_25","sequence5","us",59,"male","yes_only","white","college_assocDegree","christianity_protestant","other","Self Employed Real Estate",NA,"test","feelings",21,"bug","stapler","much more left",10117,"USA",-2
"612","us_run_01","us_run_01_25","sequence5","us",59,"male","yes_only","white","college_assocDegree","christianity_protestant","other","Self Employed Real Estate",NA,"test","feelings",22,"bear","kid","slightly more right",5176,"USA",1
"613","us_run_01","us_run_01_25","sequence5","us",59,"male","yes_only","white","college_assocDegree","christianity_protestant","other","Self Employed Real Estate",NA,"test","feelings",23,"car","grownup","much more right",5240,"USA",2
"614","us_run_01","us_run_01_25","sequence5","us",59,"male","yes_only","white","college_assocDegree","christianity_protestant","other","Self Employed Real Estate",NA,"test","feelings",24,"computer","baby","much more right",2671,"USA",2
"615","us_run_01","us_run_01_26","sequence6","us",28,"female","yes_only","white","college_assocDegree","none","none","Pharmacy Technician",NA,"practice","colder",1,"icecream","pizza","much more left",4482,"USA",-2
"616","us_run_01","us_run_01_26","sequence6","us",28,"female","yes_only","white","college_assocDegree","none","none","Pharmacy Technician",NA,"practice","sweeter",2,"grapes","strawberries","slightly more right",3651,"USA",1
"617","us_run_01","us_run_01_26","sequence6","us",28,"female","yes_only","white","college_assocDegree","none","none","Pharmacy Technician",NA,"test","hunger",3,"bear","robot","much more left",2327,"USA",-2
"618","us_run_01","us_run_01_26","sequence6","us",28,"female","yes_only","white","college_assocDegree","none","none","Pharmacy Technician",NA,"test","hunger",4,"computer","baby","much more right",1546,"USA",2
"619","us_run_01","us_run_01_26","sequence6","us",28,"female","yes_only","white","college_assocDegree","none","none","Pharmacy Technician",NA,"test","hunger",5,"grownup","car","much more left",1909,"USA",-2
"620","us_run_01","us_run_01_26","sequence6","us",28,"female","yes_only","white","college_assocDegree","none","none","Pharmacy Technician",NA,"test","hunger",6,"dog","computer","much more left",1327,"USA",-2
"621","us_run_01","us_run_01_26","sequence6","us",28,"female","yes_only","white","college_assocDegree","none","none","Pharmacy Technician",NA,"test","hunger",7,"baby","grownup","slightly more left",5310,"USA",-1
"622","us_run_01","us_run_01_26","sequence6","us",28,"female","yes_only","white","college_assocDegree","none","none","Pharmacy Technician",NA,"test","hunger",8,"bear","kid","both equally",3352,"USA",0
"623","us_run_01","us_run_01_26","sequence6","us",28,"female","yes_only","white","college_assocDegree","none","none","Pharmacy Technician",NA,"test","hunger",9,"stapler","bug","much more right",2570,"USA",2
"624","us_run_01","us_run_01_26","sequence6","us",28,"female","yes_only","white","college_assocDegree","none","none","Pharmacy Technician",NA,"test","feelings",10,"robot","kid","much more right",2198,"USA",2
"625","us_run_01","us_run_01_26","sequence6","us",28,"female","yes_only","white","college_assocDegree","none","none","Pharmacy Technician",NA,"test","feelings",11,"car","dog","much more right",1489,"USA",2
"626","us_run_01","us_run_01_26","sequence6","us",28,"female","yes_only","white","college_assocDegree","none","none","Pharmacy Technician",NA,"test","feelings",12,"grownup","bear","slightly more left",2912,"USA",-1
"627","us_run_01","us_run_01_26","sequence6","us",28,"female","yes_only","white","college_assocDegree","none","none","Pharmacy Technician",NA,"test","feelings",13,"computer","robot","slightly more right",2701,"USA",1
"628","us_run_01","us_run_01_26","sequence6","us",28,"female","yes_only","white","college_assocDegree","none","none","Pharmacy Technician",NA,"test","feelings",14,"stapler","bear","much more right",3700,"USA",2
"629","us_run_01","us_run_01_26","sequence6","us",28,"female","yes_only","white","college_assocDegree","none","none","Pharmacy Technician",NA,"test","feelings",15,"baby","bug","much more left",3726,"USA",-2
"630","us_run_01","us_run_01_26","sequence6","us",28,"female","yes_only","white","college_assocDegree","none","none","Pharmacy Technician",NA,"test","feelings",16,"stapler","car","both equally",2392,"USA",0
"631","us_run_01","us_run_01_26","sequence6","us",28,"female","yes_only","white","college_assocDegree","none","none","Pharmacy Technician",NA,"test","thinking",17,"dog","baby","both equally",3061,"USA",0
"632","us_run_01","us_run_01_26","sequence6","us",28,"female","yes_only","white","college_assocDegree","none","none","Pharmacy Technician",NA,"test","thinking",18,"grownup","computer","much more left",5920,"USA",-2
"633","us_run_01","us_run_01_26","sequence6","us",28,"female","yes_only","white","college_assocDegree","none","none","Pharmacy Technician",NA,"test","thinking",19,"kid","car","much more left",1282,"USA",-2
"634","us_run_01","us_run_01_26","sequence6","us",28,"female","yes_only","white","college_assocDegree","none","none","Pharmacy Technician",NA,"test","thinking",20,"stapler","baby","much more right",1465,"USA",2
"635","us_run_01","us_run_01_26","sequence6","us",28,"female","yes_only","white","college_assocDegree","none","none","Pharmacy Technician",NA,"test","thinking",21,"grownup","kid","both equally",1694,"USA",0
"636","us_run_01","us_run_01_26","sequence6","us",28,"female","yes_only","white","college_assocDegree","none","none","Pharmacy Technician",NA,"test","thinking",22,"dog","robot","much more left",2016,"USA",-2
"637","us_run_01","us_run_01_26","sequence6","us",28,"female","yes_only","white","college_assocDegree","none","none","Pharmacy Technician",NA,"test","thinking",23,"bug","bear","much more right",2159,"USA",2
"638","us_run_01","us_run_01_27","sequence5","us",37,"male","yes_only","white","college_bachDegree","none","none","Business Operations","great survey","practice","colder",1,"pizza","icecream","much more right",5464,"USA",2
"639","us_run_01","us_run_01_27","sequence5","us",37,"male","yes_only","white","college_bachDegree","none","none","Business Operations","great survey","practice","sweeter",2,"strawberries","grapes","both equally",7746,"USA",0
"640","us_run_01","us_run_01_27","sequence5","us",37,"male","yes_only","white","college_bachDegree","none","none","Business Operations","great survey","test","hunger",3,"car","kid","much more left",6204,"USA",-2
"641","us_run_01","us_run_01_27","sequence5","us",37,"male","yes_only","white","college_bachDegree","none","none","Business Operations","great survey","test","hunger",4,"dog","baby","slightly more left",4037,"USA",-1
"642","us_run_01","us_run_01_27","sequence5","us",37,"male","yes_only","white","college_bachDegree","none","none","Business Operations","great survey","test","hunger",5,"bug","bear","much more right",2221,"USA",2
"643","us_run_01","us_run_01_27","sequence5","us",37,"male","yes_only","white","college_bachDegree","none","none","Business Operations","great survey","test","hunger",6,"grownup","kid","both equally",1865,"USA",0
"644","us_run_01","us_run_01_27","sequence5","us",37,"male","yes_only","white","college_bachDegree","none","none","Business Operations","great survey","test","hunger",7,"stapler","baby","both equally",2701,"USA",0
"645","us_run_01","us_run_01_27","sequence5","us",37,"male","yes_only","white","college_bachDegree","none","none","Business Operations","great survey","test","hunger",8,"dog","robot","slightly more left",2861,"USA",-1
"646","us_run_01","us_run_01_27","sequence5","us",37,"male","yes_only","white","college_bachDegree","none","none","Business Operations","great survey","test","hunger",9,"computer","grownup","much more left",2513,"USA",-2
"647","us_run_01","us_run_01_27","sequence5","us",37,"male","yes_only","white","college_bachDegree","none","none","Business Operations","great survey","test","thinking",10,"bear","car","much more left",2710,"USA",-2
"648","us_run_01","us_run_01_27","sequence5","us",37,"male","yes_only","white","college_bachDegree","none","none","Business Operations","great survey","test","thinking",11,"dog","kid","slightly more right",3876,"USA",1
"649","us_run_01","us_run_01_27","sequence5","us",37,"male","yes_only","white","college_bachDegree","none","none","Business Operations","great survey","test","thinking",12,"robot","grownup","much more right",1823,"USA",2
"650","us_run_01","us_run_01_27","sequence5","us",37,"male","yes_only","white","college_bachDegree","none","none","Business Operations","great survey","test","thinking",13,"stapler","kid","much more right",1427,"USA",2
"651","us_run_01","us_run_01_27","sequence5","us",37,"male","yes_only","white","college_bachDegree","none","none","Business Operations","great survey","test","thinking",14,"computer","car","both equally",2439,"USA",0
"652","us_run_01","us_run_01_27","sequence5","us",37,"male","yes_only","white","college_bachDegree","none","none","Business Operations","great survey","test","thinking",15,"dog","bug","much more left",3680,"USA",-2
"653","us_run_01","us_run_01_27","sequence5","us",37,"male","yes_only","white","college_bachDegree","none","none","Business Operations","great survey","test","thinking",16,"bear","baby","both equally",1927,"USA",0
"654","us_run_01","us_run_01_27","sequence5","us",37,"male","yes_only","white","college_bachDegree","none","none","Business Operations","great survey","test","thinking",17,"computer","bug","much more right",2565,"USA",2
